region;ålder;kön;år;Folkmängd
1383 Varberg;90-94 år;män;2018;190
1383 Varberg;95-99 år;män;2008;27
1383 Varberg;95-99 år;män;2009;28
1383 Varberg;95-99 år;män;2010;29
1383 Varberg;95-99 år;män;2011;22
1383 Varberg;95-99 år;män;2012;32
1383 Varberg;95-99 år;män;2013;28
1383 Varberg;95-99 år;män;2014;28
1383 Varberg;95-99 år;män;2015;29
1383 Varberg;95-99 år;män;2016;40
1383 Varberg;95-99 år;män;2017;36
1383 Varberg;95-99 år;män;2018;37
1383 Varberg;100+ år;män;2008;2
1383 Varberg;100+ år;män;2009;3
1383 Varberg;100+ år;män;2010;2
1383 Varberg;100+ år;män;2011;2
1383 Varberg;100+ år;män;2012;2
1383 Varberg;100+ år;män;2013;4
1383 Varberg;100+ år;män;2014;5
1383 Varberg;100+ år;män;2015;3
1383 Varberg;100+ år;män;2016;2
1383 Varberg;100+ år;män;2017;4
1383 Varberg;100+ år;män;2018;3
1384 Kungsbacka;55-59 år;män;2008;2148
1384 Kungsbacka;55-59 år;män;2009;2146
1384 Kungsbacka;55-59 år;män;2010;2195
1384 Kungsbacka;55-59 år;män;2011;2187
1384 Kungsbacka;55-59 år;män;2012;2238
1384 Kungsbacka;55-59 år;män;2013;2205
1384 Kungsbacka;55-59 år;män;2014;2314
1384 Kungsbacka;55-59 år;män;2015;2347
1384 Kungsbacka;55-59 år;män;2016;2395
1384 Kungsbacka;55-59 år;män;2017;2472
1384 Kungsbacka;55-59 år;män;2018;2561
1384 Kungsbacka;60-64 år;män;2008;2440
1384 Kungsbacka;60-64 år;män;2009;2345
1384 Kungsbacka;60-64 år;män;2010;2231
1384 Kungsbacka;60-64 år;män;2011;2227
1384 Kungsbacka;60-64 år;män;2012;2162
1384 Kungsbacka;60-64 år;män;2013;2127
1384 Kungsbacka;60-64 år;män;2014;2078
1384 Kungsbacka;60-64 år;män;2015;2115
1384 Kungsbacka;60-64 år;män;2016;2111
1384 Kungsbacka;60-64 år;män;2017;2173
1384 Kungsbacka;60-64 år;män;2018;2169
1384 Kungsbacka;65-69 år;män;2008;1966
1384 Kungsbacka;65-69 år;män;2009;2146
1384 Kungsbacka;65-69 år;män;2010;2259
1384 Kungsbacka;65-69 år;män;2011;2336
1384 Kungsbacka;65-69 år;män;2012;2361
1384 Kungsbacka;65-69 år;män;2013;2377
1384 Kungsbacka;65-69 år;män;2014;2263
1384 Kungsbacka;65-69 år;män;2015;2160
1384 Kungsbacka;65-69 år;män;2016;2148
1384 Kungsbacka;65-69 år;män;2017;2059
1384 Kungsbacka;65-69 år;män;2018;2018
1384 Kungsbacka;70-74 år;män;2008;1394
1384 Kungsbacka;70-74 år;män;2009;1468
1384 Kungsbacka;70-74 år;män;2010;1599
1384 Kungsbacka;70-74 år;män;2011;1636
1384 Kungsbacka;70-74 år;män;2012;1762
1384 Kungsbacka;70-74 år;män;2013;1850
1384 Kungsbacka;70-74 år;män;2014;2039
1384 Kungsbacka;70-74 år;män;2015;2126
1384 Kungsbacka;70-74 år;män;2016;2229
1384 Kungsbacka;70-74 år;män;2017;2273
1384 Kungsbacka;70-74 år;män;2018;2246
1384 Kungsbacka;75-79 år;män;2008;966
1384 Kungsbacka;75-79 år;män;2009;1015
1384 Kungsbacka;75-79 år;män;2010;1012
1384 Kungsbacka;75-79 år;män;2011;1107
1384 Kungsbacka;75-79 år;män;2012;1175
1384 Kungsbacka;75-79 år;män;2013;1240
1384 Kungsbacka;75-79 år;män;2014;1302
1384 Kungsbacka;75-79 år;män;2015;1440
1384 Kungsbacka;75-79 år;män;2016;1445
1384 Kungsbacka;75-79 år;män;2017;1558
1384 Kungsbacka;75-79 år;män;2018;1691
1384 Kungsbacka;80-84 år;män;2008;683
1384 Kungsbacka;80-84 år;män;2009;675
1384 Kungsbacka;80-84 år;män;2010;707
1384 Kungsbacka;80-84 år;män;2011;733
1384 Kungsbacka;80-84 år;män;2012;753
1384 Kungsbacka;80-84 år;män;2013;746
1384 Kungsbacka;80-84 år;män;2014;779
1384 Kungsbacka;80-84 år;män;2015;796
1384 Kungsbacka;80-84 år;män;2016;876
1384 Kungsbacka;80-84 år;män;2017;940
1384 Kungsbacka;80-84 år;män;2018;985
1384 Kungsbacka;85-89 år;män;2008;389
1384 Kungsbacka;85-89 år;män;2009;422
1384 Kungsbacka;85-89 år;män;2010;420
1384 Kungsbacka;85-89 år;män;2011;433
1384 Kungsbacka;85-89 år;män;2012;405
1384 Kungsbacka;85-89 år;män;2013;439
1384 Kungsbacka;85-89 år;män;2014;421
1384 Kungsbacka;85-89 år;män;2015;439
1384 Kungsbacka;85-89 år;män;2016;455
1384 Kungsbacka;85-89 år;män;2017;466
1384 Kungsbacka;85-89 år;män;2018;489
1384 Kungsbacka;90-94 år;män;2008;117
1384 Kungsbacka;90-94 år;män;2009;115
1384 Kungsbacka;90-94 år;män;2010;145
1384 Kungsbacka;90-94 år;män;2011;163
1384 Kungsbacka;90-94 år;män;2012;169
1384 Kungsbacka;90-94 år;män;2013;182
1384 Kungsbacka;90-94 år;män;2014;188
1384 Kungsbacka;90-94 år;män;2015;180
1384 Kungsbacka;90-94 år;män;2016;179
1384 Kungsbacka;90-94 år;män;2017;176
1384 Kungsbacka;90-94 år;män;2018;182
1384 Kungsbacka;95-99 år;män;2008;29
1384 Kungsbacka;95-99 år;män;2009;27
1384 Kungsbacka;95-99 år;män;2010;27
1384 Kungsbacka;95-99 år;män;2011;19
1384 Kungsbacka;95-99 år;män;2012;21
1384 Kungsbacka;95-99 år;män;2013;20
1384 Kungsbacka;95-99 år;män;2014;26
1384 Kungsbacka;95-99 år;män;2015;31
1384 Kungsbacka;95-99 år;män;2016;41
1384 Kungsbacka;95-99 år;män;2017;44
1384 Kungsbacka;95-99 år;män;2018;51
1384 Kungsbacka;100+ år;män;2008;3
1384 Kungsbacka;100+ år;män;2009;2
1384 Kungsbacka;100+ år;män;2010;2
1384 Kungsbacka;100+ år;män;2011;5
1384 Kungsbacka;100+ år;män;2012;4
1384 Kungsbacka;100+ år;män;2013;2
1384 Kungsbacka;100+ år;män;2014;2
1384 Kungsbacka;100+ år;män;2015;4
1384 Kungsbacka;100+ år;män;2016;3
1384 Kungsbacka;100+ år;män;2017;6
1384 Kungsbacka;100+ år;män;2018;3
1401 Härryda;55-59 år;män;2008;960
1401 Härryda;55-59 år;män;2009;956
1401 Härryda;55-59 år;män;2010;967
1401 Härryda;55-59 år;män;2011;1006
1401 Härryda;55-59 år;män;2012;1016
1401 Härryda;55-59 år;män;2013;1035
1401 Härryda;55-59 år;män;2014;1001
1401 Härryda;55-59 år;män;2015;1027
1401 Härryda;55-59 år;män;2016;1043
1401 Härryda;55-59 år;män;2017;1104
1401 Härryda;55-59 år;män;2018;1191
1401 Härryda;60-64 år;män;2008;1116
1401 Härryda;60-64 år;män;2009;1077
1401 Härryda;60-64 år;män;2010;998
1401 Härryda;60-64 år;män;2011;952
1401 Härryda;60-64 år;män;2012;913
1401 Härryda;60-64 år;män;2013;878
1401 Härryda;60-64 år;män;2014;891
1401 Härryda;60-64 år;män;2015;892
1401 Härryda;60-64 år;män;2016;925
1401 Härryda;60-64 år;män;2017;925
1401 Härryda;60-64 år;män;2018;943
1401 Härryda;65-69 år;män;2008;760
1401 Härryda;65-69 år;män;2009;823
1401 Härryda;65-69 år;män;2010;904
1401 Härryda;65-69 år;män;2011;962
1401 Härryda;65-69 år;män;2012;998
1401 Härryda;65-69 år;män;2013;1003
1401 Härryda;65-69 år;män;2014;978
1401 Härryda;65-69 år;män;2015;917
1401 Härryda;65-69 år;män;2016;873
1401 Härryda;65-69 år;män;2017;840
1401 Härryda;65-69 år;män;2018;804
1401 Härryda;70-74 år;män;2008;517
1401 Härryda;70-74 år;män;2009;579
1401 Härryda;70-74 år;män;2010;596
1401 Härryda;70-74 år;män;2011;582
1401 Härryda;70-74 år;män;2012;611
1401 Härryda;70-74 år;män;2013;672
1401 Härryda;70-74 år;män;2014;740
1401 Härryda;70-74 år;män;2015;826
1401 Härryda;70-74 år;män;2016;866
1401 Härryda;70-74 år;män;2017;886
1401 Härryda;70-74 år;män;2018;886
1401 Härryda;75-79 år;män;2008;393
1401 Härryda;75-79 år;män;2009;367
1401 Härryda;75-79 år;män;2010;370
1401 Härryda;75-79 år;män;2011;393
1401 Härryda;75-79 år;män;2012;415
1401 Härryda;75-79 år;män;2013;433
1401 Härryda;75-79 år;män;2014;478
1401 Härryda;75-79 år;män;2015;502
1401 Härryda;75-79 år;män;2016;494
1401 Härryda;75-79 år;män;2017;533
1401 Härryda;75-79 år;män;2018;577
1401 Härryda;80-84 år;män;2008;274
1401 Härryda;80-84 år;män;2009;274
1401 Härryda;80-84 år;män;2010;268
1401 Härryda;80-84 år;män;2011;268
1401 Härryda;80-84 år;män;2012;288
1401 Härryda;80-84 år;män;2013;296
1401 Härryda;80-84 år;män;2014;286
1401 Härryda;80-84 år;män;2015;292
1401 Härryda;80-84 år;män;2016;314
1401 Härryda;80-84 år;män;2017;328
1401 Härryda;80-84 år;män;2018;344
1401 Härryda;85-89 år;män;2008;133
1401 Härryda;85-89 år;män;2009;145
1401 Härryda;85-89 år;män;2010;156
1401 Härryda;85-89 år;män;2011;178
1401 Härryda;85-89 år;män;2012;166
1401 Härryda;85-89 år;män;2013;164
1401 Härryda;85-89 år;män;2014;163
1401 Härryda;85-89 år;män;2015;152
1401 Härryda;85-89 år;män;2016;149
1401 Härryda;85-89 år;män;2017;178
1401 Härryda;85-89 år;män;2018;189
1401 Härryda;90-94 år;män;2008;41
1401 Härryda;90-94 år;män;2009;47
1401 Härryda;90-94 år;män;2010;52
1401 Härryda;90-94 år;män;2011;49
1401 Härryda;90-94 år;män;2012;59
1401 Härryda;90-94 år;män;2013;57
1401 Härryda;90-94 år;män;2014;62
1401 Härryda;90-94 år;män;2015;74
1401 Härryda;90-94 år;män;2016;63
1401 Härryda;90-94 år;män;2017;61
1401 Härryda;90-94 år;män;2018;60
1401 Härryda;95-99 år;män;2008;10
1401 Härryda;95-99 år;män;2009;5
1401 Härryda;95-99 år;män;2010;6
1401 Härryda;95-99 år;män;2011;7
1401 Härryda;95-99 år;män;2012;8
1401 Härryda;95-99 år;män;2013;6
1401 Härryda;95-99 år;män;2014;10
1401 Härryda;95-99 år;män;2015;10
1401 Härryda;95-99 år;män;2016;17
1401 Härryda;95-99 år;män;2017;19
1401 Härryda;95-99 år;män;2018;17
1401 Härryda;100+ år;män;2008;0
1401 Härryda;100+ år;män;2009;1
1401 Härryda;100+ år;män;2010;1
1401 Härryda;100+ år;män;2011;1
1401 Härryda;100+ år;män;2012;1
1401 Härryda;100+ år;män;2013;1
1401 Härryda;100+ år;män;2014;0
1401 Härryda;100+ år;män;2015;0
1401 Härryda;100+ år;män;2016;0
1401 Härryda;100+ år;män;2017;0
1401 Härryda;100+ år;män;2018;0
1402 Partille;55-59 år;män;2008;1022
1402 Partille;55-59 år;män;2009;983
1402 Partille;55-59 år;män;2010;988
1402 Partille;55-59 år;män;2011;1012
1402 Partille;55-59 år;män;2012;1052
1402 Partille;55-59 år;män;2013;1085
1402 Partille;55-59 år;män;2014;1108
1402 Partille;55-59 år;män;2015;1132
1402 Partille;55-59 år;män;2016;1143
1402 Partille;55-59 år;män;2017;1121
1402 Partille;55-59 år;män;2018;1150
1402 Partille;60-64 år;män;2008;1003
1402 Partille;60-64 år;män;2009;1009
1402 Partille;60-64 år;män;2010;1011
1402 Partille;60-64 år;män;2011;981
1402 Partille;60-64 år;män;2012;968
1402 Partille;60-64 år;män;2013;966
1402 Partille;60-64 år;män;2014;926
1402 Partille;60-64 år;män;2015;929
1402 Partille;60-64 år;män;2016;957
1402 Partille;60-64 år;män;2017;979
1402 Partille;60-64 år;män;2018;1009
1402 Partille;65-69 år;män;2008;722
1402 Partille;65-69 år;män;2009;780
1402 Partille;65-69 år;män;2010;855
1402 Partille;65-69 år;män;2011;916
1402 Partille;65-69 år;män;2012;924
1402 Partille;65-69 år;män;2013;913
1402 Partille;65-69 år;män;2014;917
1402 Partille;65-69 år;män;2015;874
1402 Partille;65-69 år;män;2016;852
1402 Partille;65-69 år;män;2017;874
1402 Partille;65-69 år;män;2018;874
1402 Partille;70-74 år;män;2008;567
1402 Partille;70-74 år;män;2009;602
1402 Partille;70-74 år;män;2010;588
1402 Partille;70-74 år;män;2011;566
1402 Partille;70-74 år;män;2012;600
1402 Partille;70-74 år;män;2013;639
1402 Partille;70-74 år;män;2014;680
1402 Partille;70-74 år;män;2015;761
1402 Partille;70-74 år;män;2016;806
1402 Partille;70-74 år;män;2017;819
1402 Partille;70-74 år;män;2018;831
1402 Partille;75-79 år;män;2008;442
1402 Partille;75-79 år;män;2009;451
1402 Partille;75-79 år;män;2010;468
1402 Partille;75-79 år;män;2011;491
1402 Partille;75-79 år;män;2012;482
1402 Partille;75-79 år;män;2013;489
1402 Partille;75-79 år;män;2014;506
1402 Partille;75-79 år;män;2015;490
1402 Partille;75-79 år;män;2016;484
1402 Partille;75-79 år;män;2017;509
1402 Partille;75-79 år;män;2018;551
1402 Partille;80-84 år;män;2008;315
1402 Partille;80-84 år;män;2009;301
1402 Partille;80-84 år;män;2010;314
1402 Partille;80-84 år;män;2011;324
1402 Partille;80-84 år;män;2012;327
1402 Partille;80-84 år;män;2013;338
1402 Partille;80-84 år;män;2014;360
1402 Partille;80-84 år;män;2015;358
1402 Partille;80-84 år;män;2016;382
1402 Partille;80-84 år;män;2017;387
1402 Partille;80-84 år;män;2018;387
1402 Partille;85-89 år;män;2008;211
1402 Partille;85-89 år;män;2009;227
1402 Partille;85-89 år;män;2010;224
1402 Partille;85-89 år;män;2011;228
1402 Partille;85-89 år;män;2012;225
1402 Partille;85-89 år;män;2013;205
1402 Partille;85-89 år;män;2014;190
1402 Partille;85-89 år;män;2015;206
1402 Partille;85-89 år;män;2016;200
1402 Partille;85-89 år;män;2017;215
1402 Partille;85-89 år;män;2018;221
1402 Partille;90-94 år;män;2008;37
1402 Partille;90-94 år;män;2009;35
1402 Partille;90-94 år;män;2010;49
1402 Partille;90-94 år;män;2011;57
1402 Partille;90-94 år;män;2012;75
1402 Partille;90-94 år;män;2013;91
1402 Partille;90-94 år;män;2014;102
1402 Partille;90-94 år;män;2015;94
1402 Partille;90-94 år;män;2016;96
1402 Partille;90-94 år;män;2017;96
1402 Partille;90-94 år;män;2018;95
1402 Partille;95-99 år;män;2008;7
1402 Partille;95-99 år;män;2009;5
1402 Partille;95-99 år;män;2010;6
1402 Partille;95-99 år;män;2011;8
1402 Partille;95-99 år;män;2012;9
1402 Partille;95-99 år;män;2013;10
1402 Partille;95-99 år;män;2014;6
1402 Partille;95-99 år;män;2015;8
1402 Partille;95-99 år;män;2016;12
1402 Partille;95-99 år;män;2017;19
1402 Partille;95-99 år;män;2018;20
1402 Partille;100+ år;män;2008;0
1402 Partille;100+ år;män;2009;0
1402 Partille;100+ år;män;2010;0
1402 Partille;100+ år;män;2011;0
1402 Partille;100+ år;män;2012;0
1402 Partille;100+ år;män;2013;0
1402 Partille;100+ år;män;2014;2
1402 Partille;100+ år;män;2015;2
1402 Partille;100+ år;män;2016;0
1402 Partille;100+ år;män;2017;1
1402 Partille;100+ år;män;2018;2
1407 Öckerö;55-59 år;män;2008;412
1407 Öckerö;55-59 år;män;2009;403
1407 Öckerö;55-59 år;män;2010;407
1407 Öckerö;55-59 år;män;2011;397
1407 Öckerö;55-59 år;män;2012;403
1407 Öckerö;55-59 år;män;2013;398
1407 Öckerö;55-59 år;män;2014;397
1407 Öckerö;55-59 år;män;2015;412
1407 Öckerö;55-59 år;män;2016;432
1407 Öckerö;55-59 år;män;2017;441
1407 Öckerö;55-59 år;män;2018;457
1407 Öckerö;60-64 år;män;2008;510
1407 Öckerö;60-64 år;män;2009;518
1407 Öckerö;60-64 år;män;2010;488
1407 Öckerö;60-64 år;män;2011;470
1407 Öckerö;60-64 år;män;2012;444
1407 Öckerö;60-64 år;män;2013;416
1407 Öckerö;60-64 år;män;2014;417
1407 Öckerö;60-64 år;män;2015;419
1407 Öckerö;60-64 år;män;2016;419
1407 Öckerö;60-64 år;män;2017;423
1407 Öckerö;60-64 år;män;2018;429
1407 Öckerö;65-69 år;män;2008;367
1407 Öckerö;65-69 år;män;2009;397
1407 Öckerö;65-69 år;män;2010;446
1407 Öckerö;65-69 år;män;2011;483
1407 Öckerö;65-69 år;män;2012;513
1407 Öckerö;65-69 år;män;2013;518
1407 Öckerö;65-69 år;män;2014;522
1407 Öckerö;65-69 år;män;2015;487
1407 Öckerö;65-69 år;män;2016;463
1407 Öckerö;65-69 år;män;2017;453
1407 Öckerö;65-69 år;män;2018;424
1407 Öckerö;70-74 år;män;2008;234
1407 Öckerö;70-74 år;män;2009;247
1407 Öckerö;70-74 år;män;2010;255
1407 Öckerö;70-74 år;män;2011;264
1407 Öckerö;70-74 år;män;2012;278
1407 Öckerö;70-74 år;män;2013;333
1407 Öckerö;70-74 år;män;2014;372
1407 Öckerö;70-74 år;män;2015;425
1407 Öckerö;70-74 år;män;2016;455
1407 Öckerö;70-74 år;män;2017;485
1407 Öckerö;70-74 år;män;2018;486
1407 Öckerö;75-79 år;män;2008;180
1407 Öckerö;75-79 år;män;2009;188
1407 Öckerö;75-79 år;män;2010;192
1407 Öckerö;75-79 år;män;2011;209
1407 Öckerö;75-79 år;män;2012;219
1407 Öckerö;75-79 år;män;2013;210
1407 Öckerö;75-79 år;män;2014;222
1407 Öckerö;75-79 år;män;2015;228
1407 Öckerö;75-79 år;män;2016;247
1407 Öckerö;75-79 år;män;2017;262
1407 Öckerö;75-79 år;män;2018;311
1407 Öckerö;80-84 år;män;2008;135
1407 Öckerö;80-84 år;män;2009;127
1407 Öckerö;80-84 år;män;2010;136
1407 Öckerö;80-84 år;män;2011;141
1407 Öckerö;80-84 år;män;2012;149
1407 Öckerö;80-84 år;män;2013;153
1407 Öckerö;80-84 år;män;2014;155
1407 Öckerö;80-84 år;män;2015;157
1407 Öckerö;80-84 år;män;2016;167
1407 Öckerö;80-84 år;män;2017;178
1407 Öckerö;80-84 år;män;2018;170
1407 Öckerö;85-89 år;män;2008;78
1407 Öckerö;85-89 år;män;2009;82
1407 Öckerö;85-89 år;män;2010;85
1407 Öckerö;85-89 år;män;2011;84
1407 Öckerö;85-89 år;män;2012;76
1407 Öckerö;85-89 år;män;2013;78
1407 Öckerö;85-89 år;män;2014;86
1407 Öckerö;85-89 år;män;2015;90
1407 Öckerö;85-89 år;män;2016;91
1407 Öckerö;85-89 år;män;2017;93
1407 Öckerö;85-89 år;män;2018;87
1407 Öckerö;90-94 år;män;2008;18
1407 Öckerö;90-94 år;män;2009;15
1407 Öckerö;90-94 år;män;2010;17
1407 Öckerö;90-94 år;män;2011;22
1407 Öckerö;90-94 år;män;2012;27
1407 Öckerö;90-94 år;män;2013;31
1407 Öckerö;90-94 år;män;2014;33
1407 Öckerö;90-94 år;män;2015;38
1407 Öckerö;90-94 år;män;2016;37
1407 Öckerö;90-94 år;män;2017;35
1407 Öckerö;90-94 år;män;2018;33
1407 Öckerö;95-99 år;män;2008;4
1407 Öckerö;95-99 år;män;2009;4
1407 Öckerö;95-99 år;män;2010;2
1407 Öckerö;95-99 år;män;2011;2
1407 Öckerö;95-99 år;män;2012;5
1407 Öckerö;95-99 år;män;2013;6
1407 Öckerö;95-99 år;män;2014;8
1407 Öckerö;95-99 år;män;2015;8
1407 Öckerö;95-99 år;män;2016;5
1407 Öckerö;95-99 år;män;2017;7
1407 Öckerö;95-99 år;män;2018;9
1407 Öckerö;100+ år;män;2008;0
1407 Öckerö;100+ år;män;2009;0
1407 Öckerö;100+ år;män;2010;0
1407 Öckerö;100+ år;män;2011;0
1407 Öckerö;100+ år;män;2012;0
1407 Öckerö;100+ år;män;2013;0
1407 Öckerö;100+ år;män;2014;0
1407 Öckerö;100+ år;män;2015;0
1407 Öckerö;100+ år;män;2016;0
1407 Öckerö;100+ år;män;2017;0
1407 Öckerö;100+ år;män;2018;0
1415 Stenungsund;55-59 år;män;2008;695
1415 Stenungsund;55-59 år;män;2009;679
1415 Stenungsund;55-59 år;män;2010;687
1415 Stenungsund;55-59 år;män;2011;713
1415 Stenungsund;55-59 år;män;2012;727
1415 Stenungsund;55-59 år;män;2013;748
1415 Stenungsund;55-59 år;män;2014;767
1415 Stenungsund;55-59 år;män;2015;793
1415 Stenungsund;55-59 år;män;2016;777
1415 Stenungsund;55-59 år;män;2017;786
1415 Stenungsund;55-59 år;män;2018;802
1415 Stenungsund;60-64 år;män;2008;779
1415 Stenungsund;60-64 år;män;2009;783
1415 Stenungsund;60-64 år;män;2010;780
1415 Stenungsund;60-64 år;män;2011;745
1415 Stenungsund;60-64 år;män;2012;716
1415 Stenungsund;60-64 år;män;2013;681
1415 Stenungsund;60-64 år;män;2014;656
1415 Stenungsund;60-64 år;män;2015;670
1415 Stenungsund;60-64 år;män;2016;694
1415 Stenungsund;60-64 år;män;2017;692
1415 Stenungsund;60-64 år;män;2018;727
1415 Stenungsund;65-69 år;män;2008;595
1415 Stenungsund;65-69 år;män;2009;637
1415 Stenungsund;65-69 år;män;2010;666
1415 Stenungsund;65-69 år;män;2011;709
1415 Stenungsund;65-69 år;män;2012;721
1415 Stenungsund;65-69 år;män;2013;753
1415 Stenungsund;65-69 år;män;2014;753
1415 Stenungsund;65-69 år;män;2015;765
1415 Stenungsund;65-69 år;män;2016;704
1415 Stenungsund;65-69 år;män;2017;702
1415 Stenungsund;65-69 år;män;2018;645
1415 Stenungsund;70-74 år;män;2008;463
1415 Stenungsund;70-74 år;män;2009;480
1415 Stenungsund;70-74 år;män;2010;494
1415 Stenungsund;70-74 år;män;2011;503
1415 Stenungsund;70-74 år;män;2012;541
1415 Stenungsund;70-74 år;män;2013;544
1415 Stenungsund;70-74 år;män;2014;589
1415 Stenungsund;70-74 år;män;2015;600
1415 Stenungsund;70-74 år;män;2016;655
1415 Stenungsund;70-74 år;män;2017;665
1415 Stenungsund;70-74 år;män;2018;701
1415 Stenungsund;75-79 år;män;2008;312
1415 Stenungsund;75-79 år;män;2009;328
1415 Stenungsund;75-79 år;män;2010;348
1415 Stenungsund;75-79 år;män;2011;354
1415 Stenungsund;75-79 år;män;2012;366
1415 Stenungsund;75-79 år;män;2013;416
1415 Stenungsund;75-79 år;män;2014;440
1415 Stenungsund;75-79 år;män;2015;448
1415 Stenungsund;75-79 år;män;2016;447
1415 Stenungsund;75-79 år;män;2017;482
1415 Stenungsund;75-79 år;män;2018;491
1415 Stenungsund;80-84 år;män;2008;235
1415 Stenungsund;80-84 år;män;2009;236
1415 Stenungsund;80-84 år;män;2010;233
1415 Stenungsund;80-84 år;män;2011;249
1415 Stenungsund;80-84 år;män;2012;258
1415 Stenungsund;80-84 år;män;2013;243
1415 Stenungsund;80-84 år;män;2014;257
1415 Stenungsund;80-84 år;män;2015;279
1415 Stenungsund;80-84 år;män;2016;300
1415 Stenungsund;80-84 år;män;2017;312
1415 Stenungsund;80-84 år;män;2018;338
1415 Stenungsund;85-89 år;män;2008;120
1415 Stenungsund;85-89 år;män;2009;135
1415 Stenungsund;85-89 år;män;2010;133
1415 Stenungsund;85-89 år;män;2011;129
1415 Stenungsund;85-89 år;män;2012;132
1415 Stenungsund;85-89 år;män;2013;138
1415 Stenungsund;85-89 år;män;2014;140
1415 Stenungsund;85-89 år;män;2015;133
1415 Stenungsund;85-89 år;män;2016;147
1415 Stenungsund;85-89 år;män;2017;157
1415 Stenungsund;85-89 år;män;2018;160
1415 Stenungsund;90-94 år;män;2008;29
1415 Stenungsund;90-94 år;män;2009;35
1415 Stenungsund;90-94 år;män;2010;44
1415 Stenungsund;90-94 år;män;2011;38
1415 Stenungsund;90-94 år;män;2012;43
1415 Stenungsund;90-94 år;män;2013;49
1415 Stenungsund;90-94 år;män;2014;55
1415 Stenungsund;90-94 år;män;2015;62
1415 Stenungsund;90-94 år;män;2016;56
1415 Stenungsund;90-94 år;män;2017;51
1415 Stenungsund;90-94 år;män;2018;53
1415 Stenungsund;95-99 år;män;2008;9
1415 Stenungsund;95-99 år;män;2009;6
1415 Stenungsund;95-99 år;män;2010;5
1415 Stenungsund;95-99 år;män;2011;7
1415 Stenungsund;95-99 år;män;2012;7
1415 Stenungsund;95-99 år;män;2013;4
1415 Stenungsund;95-99 år;män;2014;6
1415 Stenungsund;95-99 år;män;2015;9
1415 Stenungsund;95-99 år;män;2016;5
1415 Stenungsund;95-99 år;män;2017;7
1415 Stenungsund;95-99 år;män;2018;7
1415 Stenungsund;100+ år;män;2008;0
1415 Stenungsund;100+ år;män;2009;0
1415 Stenungsund;100+ år;män;2010;1
1415 Stenungsund;100+ år;män;2011;0
1415 Stenungsund;100+ år;män;2012;0
1415 Stenungsund;100+ år;män;2013;0
1415 Stenungsund;100+ år;män;2014;0
1415 Stenungsund;100+ år;män;2015;0
1415 Stenungsund;100+ år;män;2016;1
1415 Stenungsund;100+ år;män;2017;0
1415 Stenungsund;100+ år;män;2018;0
1419 Tjörn;55-59 år;män;2008;581
1419 Tjörn;55-59 år;män;2009;579
1419 Tjörn;55-59 år;män;2010;574
1419 Tjörn;55-59 år;män;2011;539
1419 Tjörn;55-59 år;män;2012;542
1419 Tjörn;55-59 år;män;2013;530
1419 Tjörn;55-59 år;män;2014;527
1419 Tjörn;55-59 år;män;2015;502
1419 Tjörn;55-59 år;män;2016;520
1419 Tjörn;55-59 år;män;2017;516
1419 Tjörn;55-59 år;män;2018;543
1419 Tjörn;60-64 år;män;2008;645
1419 Tjörn;60-64 år;män;2009;645
1419 Tjörn;60-64 år;män;2010;665
1419 Tjörn;60-64 år;män;2011;671
1419 Tjörn;60-64 år;män;2012;630
1419 Tjörn;60-64 år;män;2013;619
1419 Tjörn;60-64 år;män;2014;608
1419 Tjörn;60-64 år;män;2015;606
1419 Tjörn;60-64 år;män;2016;590
1419 Tjörn;60-64 år;män;2017;582
1419 Tjörn;60-64 år;män;2018;553
1419 Tjörn;65-69 år;män;2008;510
1419 Tjörn;65-69 år;män;2009;543
1419 Tjörn;65-69 år;män;2010;583
1419 Tjörn;65-69 år;män;2011;609
1419 Tjörn;65-69 år;män;2012;652
1419 Tjörn;65-69 år;män;2013;668
1419 Tjörn;65-69 år;män;2014;668
1419 Tjörn;65-69 år;män;2015;679
1419 Tjörn;65-69 år;män;2016;696
1419 Tjörn;65-69 år;män;2017;663
1419 Tjörn;65-69 år;män;2018;651
1419 Tjörn;70-74 år;män;2008;403
1419 Tjörn;70-74 år;män;2009;409
1419 Tjörn;70-74 år;män;2010;413
1419 Tjörn;70-74 år;män;2011;435
1419 Tjörn;70-74 år;män;2012;453
1419 Tjörn;70-74 år;män;2013;476
1419 Tjörn;70-74 år;män;2014;515
1419 Tjörn;70-74 år;män;2015;553
1419 Tjörn;70-74 år;män;2016;581
1419 Tjörn;70-74 år;män;2017;627
1419 Tjörn;70-74 år;män;2018;648
1419 Tjörn;75-79 år;män;2008;272
1419 Tjörn;75-79 år;män;2009;271
1419 Tjörn;75-79 år;män;2010;272
1419 Tjörn;75-79 år;män;2011;296
1419 Tjörn;75-79 år;män;2012;321
1419 Tjörn;75-79 år;män;2013;349
1419 Tjörn;75-79 år;män;2014;349
1419 Tjörn;75-79 år;män;2015;358
1419 Tjörn;75-79 år;män;2016;378
1419 Tjörn;75-79 år;män;2017;390
1419 Tjörn;75-79 år;män;2018;410
1419 Tjörn;80-84 år;män;2008;202
1419 Tjörn;80-84 år;män;2009;202
1419 Tjörn;80-84 år;män;2010;211
1419 Tjörn;80-84 år;män;2011;207
1419 Tjörn;80-84 år;män;2012;197
1419 Tjörn;80-84 år;män;2013;190
1419 Tjörn;80-84 år;män;2014;202
1419 Tjörn;80-84 år;män;2015;211
