region;ålder;kön;år;Folkmängd
0642 Mullsjö;80-84 år;kvinnor;2009;106
0642 Mullsjö;80-84 år;kvinnor;2010;101
0642 Mullsjö;80-84 år;kvinnor;2011;100
0642 Mullsjö;80-84 år;kvinnor;2012;104
0642 Mullsjö;80-84 år;kvinnor;2013;100
0642 Mullsjö;80-84 år;kvinnor;2014;100
0642 Mullsjö;80-84 år;kvinnor;2015;99
0642 Mullsjö;80-84 år;kvinnor;2016;95
0642 Mullsjö;80-84 år;kvinnor;2017;99
0642 Mullsjö;80-84 år;kvinnor;2018;94
0642 Mullsjö;85-89 år;kvinnor;2008;82
0642 Mullsjö;85-89 år;kvinnor;2009;82
0642 Mullsjö;85-89 år;kvinnor;2010;81
0642 Mullsjö;85-89 år;kvinnor;2011;71
0642 Mullsjö;85-89 år;kvinnor;2012;76
0642 Mullsjö;85-89 år;kvinnor;2013;72
0642 Mullsjö;85-89 år;kvinnor;2014;80
0642 Mullsjö;85-89 år;kvinnor;2015;75
0642 Mullsjö;85-89 år;kvinnor;2016;82
0642 Mullsjö;85-89 år;kvinnor;2017;79
0642 Mullsjö;85-89 år;kvinnor;2018;81
0642 Mullsjö;90-94 år;kvinnor;2008;30
0642 Mullsjö;90-94 år;kvinnor;2009;33
0642 Mullsjö;90-94 år;kvinnor;2010;39
0642 Mullsjö;90-94 år;kvinnor;2011;46
0642 Mullsjö;90-94 år;kvinnor;2012;43
0642 Mullsjö;90-94 år;kvinnor;2013;45
0642 Mullsjö;90-94 år;kvinnor;2014;42
0642 Mullsjö;90-94 år;kvinnor;2015;43
0642 Mullsjö;90-94 år;kvinnor;2016;33
0642 Mullsjö;90-94 år;kvinnor;2017;37
0642 Mullsjö;90-94 år;kvinnor;2018;39
0642 Mullsjö;95-99 år;kvinnor;2008;6
0642 Mullsjö;95-99 år;kvinnor;2009;5
0642 Mullsjö;95-99 år;kvinnor;2010;9
0642 Mullsjö;95-99 år;kvinnor;2011;10
0642 Mullsjö;95-99 år;kvinnor;2012;14
0642 Mullsjö;95-99 år;kvinnor;2013;13
0642 Mullsjö;95-99 år;kvinnor;2014;10
0642 Mullsjö;95-99 år;kvinnor;2015;7
0642 Mullsjö;95-99 år;kvinnor;2016;10
0642 Mullsjö;95-99 år;kvinnor;2017;9
0642 Mullsjö;95-99 år;kvinnor;2018;15
0642 Mullsjö;100+ år;kvinnor;2008;2
0642 Mullsjö;100+ år;kvinnor;2009;1
0642 Mullsjö;100+ år;kvinnor;2010;1
0642 Mullsjö;100+ år;kvinnor;2011;2
0642 Mullsjö;100+ år;kvinnor;2012;3
0642 Mullsjö;100+ år;kvinnor;2013;2
0642 Mullsjö;100+ år;kvinnor;2014;1
0642 Mullsjö;100+ år;kvinnor;2015;1
0642 Mullsjö;100+ år;kvinnor;2016;1
0642 Mullsjö;100+ år;kvinnor;2017;0
0642 Mullsjö;100+ år;kvinnor;2018;0
0643 Habo;55-59 år;kvinnor;2008;320
0643 Habo;55-59 år;kvinnor;2009;305
0643 Habo;55-59 år;kvinnor;2010;309
0643 Habo;55-59 år;kvinnor;2011;309
0643 Habo;55-59 år;kvinnor;2012;309
0643 Habo;55-59 år;kvinnor;2013;300
0643 Habo;55-59 år;kvinnor;2014;312
0643 Habo;55-59 år;kvinnor;2015;297
0643 Habo;55-59 år;kvinnor;2016;299
0643 Habo;55-59 år;kvinnor;2017;293
0643 Habo;55-59 år;kvinnor;2018;314
0643 Habo;60-64 år;kvinnor;2008;341
0643 Habo;60-64 år;kvinnor;2009;336
0643 Habo;60-64 år;kvinnor;2010;326
0643 Habo;60-64 år;kvinnor;2011;316
0643 Habo;60-64 år;kvinnor;2012;316
0643 Habo;60-64 år;kvinnor;2013;309
0643 Habo;60-64 år;kvinnor;2014;296
0643 Habo;60-64 år;kvinnor;2015;298
0643 Habo;60-64 år;kvinnor;2016;307
0643 Habo;60-64 år;kvinnor;2017;312
0643 Habo;60-64 år;kvinnor;2018;300
0643 Habo;65-69 år;kvinnor;2008;257
0643 Habo;65-69 år;kvinnor;2009;273
0643 Habo;65-69 år;kvinnor;2010;299
0643 Habo;65-69 år;kvinnor;2011;308
0643 Habo;65-69 år;kvinnor;2012;303
0643 Habo;65-69 år;kvinnor;2013;321
0643 Habo;65-69 år;kvinnor;2014;321
0643 Habo;65-69 år;kvinnor;2015;320
0643 Habo;65-69 år;kvinnor;2016;313
0643 Habo;65-69 år;kvinnor;2017;317
0643 Habo;65-69 år;kvinnor;2018;310
0643 Habo;70-74 år;kvinnor;2008;186
0643 Habo;70-74 år;kvinnor;2009;201
0643 Habo;70-74 år;kvinnor;2010;209
0643 Habo;70-74 år;kvinnor;2011;217
0643 Habo;70-74 år;kvinnor;2012;233
0643 Habo;70-74 år;kvinnor;2013;234
0643 Habo;70-74 år;kvinnor;2014;255
0643 Habo;70-74 år;kvinnor;2015;278
0643 Habo;70-74 år;kvinnor;2016;292
0643 Habo;70-74 år;kvinnor;2017;287
0643 Habo;70-74 år;kvinnor;2018;302
0643 Habo;75-79 år;kvinnor;2008;141
0643 Habo;75-79 år;kvinnor;2009;147
0643 Habo;75-79 år;kvinnor;2010;145
0643 Habo;75-79 år;kvinnor;2011;142
0643 Habo;75-79 år;kvinnor;2012;149
0643 Habo;75-79 år;kvinnor;2013;177
0643 Habo;75-79 år;kvinnor;2014;179
0643 Habo;75-79 år;kvinnor;2015;179
0643 Habo;75-79 år;kvinnor;2016;190
0643 Habo;75-79 år;kvinnor;2017;205
0643 Habo;75-79 år;kvinnor;2018;212
0643 Habo;80-84 år;kvinnor;2008;110
0643 Habo;80-84 år;kvinnor;2009;112
0643 Habo;80-84 år;kvinnor;2010;119
0643 Habo;80-84 år;kvinnor;2011;119
0643 Habo;80-84 år;kvinnor;2012;119
0643 Habo;80-84 år;kvinnor;2013;116
0643 Habo;80-84 år;kvinnor;2014;121
0643 Habo;80-84 år;kvinnor;2015;119
0643 Habo;80-84 år;kvinnor;2016;121
0643 Habo;80-84 år;kvinnor;2017;131
0643 Habo;80-84 år;kvinnor;2018;152
0643 Habo;85-89 år;kvinnor;2008;63
0643 Habo;85-89 år;kvinnor;2009;68
0643 Habo;85-89 år;kvinnor;2010;71
0643 Habo;85-89 år;kvinnor;2011;72
0643 Habo;85-89 år;kvinnor;2012;72
0643 Habo;85-89 år;kvinnor;2013;80
0643 Habo;85-89 år;kvinnor;2014;77
0643 Habo;85-89 år;kvinnor;2015;74
0643 Habo;85-89 år;kvinnor;2016;74
0643 Habo;85-89 år;kvinnor;2017;71
0643 Habo;85-89 år;kvinnor;2018;69
0643 Habo;90-94 år;kvinnor;2008;32
0643 Habo;90-94 år;kvinnor;2009;34
0643 Habo;90-94 år;kvinnor;2010;26
0643 Habo;90-94 år;kvinnor;2011;28
0643 Habo;90-94 år;kvinnor;2012;27
0643 Habo;90-94 år;kvinnor;2013;28
0643 Habo;90-94 år;kvinnor;2014;29
0643 Habo;90-94 år;kvinnor;2015;29
0643 Habo;90-94 år;kvinnor;2016;30
0643 Habo;90-94 år;kvinnor;2017;34
0643 Habo;90-94 år;kvinnor;2018;40
0643 Habo;95-99 år;kvinnor;2008;7
0643 Habo;95-99 år;kvinnor;2009;7
0643 Habo;95-99 år;kvinnor;2010;8
0643 Habo;95-99 år;kvinnor;2011;9
0643 Habo;95-99 år;kvinnor;2012;8
0643 Habo;95-99 år;kvinnor;2013;6
0643 Habo;95-99 år;kvinnor;2014;7
0643 Habo;95-99 år;kvinnor;2015;7
0643 Habo;95-99 år;kvinnor;2016;9
0643 Habo;95-99 år;kvinnor;2017;7
0643 Habo;95-99 år;kvinnor;2018;4
0643 Habo;100+ år;kvinnor;2008;0
0643 Habo;100+ år;kvinnor;2009;0
0643 Habo;100+ år;kvinnor;2010;0
0643 Habo;100+ år;kvinnor;2011;1
0643 Habo;100+ år;kvinnor;2012;2
0643 Habo;100+ år;kvinnor;2013;1
0643 Habo;100+ år;kvinnor;2014;1
0643 Habo;100+ år;kvinnor;2015;0
0643 Habo;100+ år;kvinnor;2016;0
0643 Habo;100+ år;kvinnor;2017;1
0643 Habo;100+ år;kvinnor;2018;1
0662 Gislaved;55-59 år;kvinnor;2008;837
0662 Gislaved;55-59 år;kvinnor;2009;849
0662 Gislaved;55-59 år;kvinnor;2010;884
0662 Gislaved;55-59 år;kvinnor;2011;874
0662 Gislaved;55-59 år;kvinnor;2012;864
0662 Gislaved;55-59 år;kvinnor;2013;850
0662 Gislaved;55-59 år;kvinnor;2014;835
0662 Gislaved;55-59 år;kvinnor;2015;841
0662 Gislaved;55-59 år;kvinnor;2016;872
0662 Gislaved;55-59 år;kvinnor;2017;913
0662 Gislaved;55-59 år;kvinnor;2018;955
0662 Gislaved;60-64 år;kvinnor;2008;944
0662 Gislaved;60-64 år;kvinnor;2009;897
0662 Gislaved;60-64 år;kvinnor;2010;887
0662 Gislaved;60-64 år;kvinnor;2011;853
0662 Gislaved;60-64 år;kvinnor;2012;828
0662 Gislaved;60-64 år;kvinnor;2013;805
0662 Gislaved;60-64 år;kvinnor;2014;819
0662 Gislaved;60-64 år;kvinnor;2015;845
0662 Gislaved;60-64 år;kvinnor;2016;822
0662 Gislaved;60-64 år;kvinnor;2017;810
0662 Gislaved;60-64 år;kvinnor;2018;827
0662 Gislaved;65-69 år;kvinnor;2008;715
0662 Gislaved;65-69 år;kvinnor;2009;745
0662 Gislaved;65-69 år;kvinnor;2010;773
0662 Gislaved;65-69 år;kvinnor;2011;822
0662 Gislaved;65-69 år;kvinnor;2012;870
0662 Gislaved;65-69 år;kvinnor;2013;887
0662 Gislaved;65-69 år;kvinnor;2014;843
0662 Gislaved;65-69 år;kvinnor;2015;826
0662 Gislaved;65-69 år;kvinnor;2016;789
0662 Gislaved;65-69 år;kvinnor;2017;764
0662 Gislaved;65-69 år;kvinnor;2018;735
0662 Gislaved;70-74 år;kvinnor;2008;571
0662 Gislaved;70-74 år;kvinnor;2009;598
0662 Gislaved;70-74 år;kvinnor;2010;601
0662 Gislaved;70-74 år;kvinnor;2011;611
0662 Gislaved;70-74 år;kvinnor;2012;625
0662 Gislaved;70-74 år;kvinnor;2013;671
0662 Gislaved;70-74 år;kvinnor;2014;701
0662 Gislaved;70-74 år;kvinnor;2015;720
0662 Gislaved;70-74 år;kvinnor;2016;766
0662 Gislaved;70-74 år;kvinnor;2017;815
0662 Gislaved;70-74 år;kvinnor;2018;813
0662 Gislaved;75-79 år;kvinnor;2008;551
0662 Gislaved;75-79 år;kvinnor;2009;547
0662 Gislaved;75-79 år;kvinnor;2010;540
0662 Gislaved;75-79 år;kvinnor;2011;522
0662 Gislaved;75-79 år;kvinnor;2012;516
0662 Gislaved;75-79 år;kvinnor;2013;515
0662 Gislaved;75-79 år;kvinnor;2014;550
0662 Gislaved;75-79 år;kvinnor;2015;560
0662 Gislaved;75-79 år;kvinnor;2016;576
0662 Gislaved;75-79 år;kvinnor;2017;572
0662 Gislaved;75-79 år;kvinnor;2018;610
0662 Gislaved;80-84 år;kvinnor;2008;445
0662 Gislaved;80-84 år;kvinnor;2009;452
0662 Gislaved;80-84 år;kvinnor;2010;449
0662 Gislaved;80-84 år;kvinnor;2011;469
0662 Gislaved;80-84 år;kvinnor;2012;474
0662 Gislaved;80-84 år;kvinnor;2013;462
0662 Gislaved;80-84 år;kvinnor;2014;456
0662 Gislaved;80-84 år;kvinnor;2015;466
0662 Gislaved;80-84 år;kvinnor;2016;448
0662 Gislaved;80-84 år;kvinnor;2017;439
0662 Gislaved;80-84 år;kvinnor;2018;448
0662 Gislaved;85-89 år;kvinnor;2008;334
0662 Gislaved;85-89 år;kvinnor;2009;325
0662 Gislaved;85-89 år;kvinnor;2010;321
0662 Gislaved;85-89 år;kvinnor;2011;324
0662 Gislaved;85-89 år;kvinnor;2012;322
0662 Gislaved;85-89 år;kvinnor;2013;334
0662 Gislaved;85-89 år;kvinnor;2014;340
0662 Gislaved;85-89 år;kvinnor;2015;331
0662 Gislaved;85-89 år;kvinnor;2016;330
0662 Gislaved;85-89 år;kvinnor;2017;352
0662 Gislaved;85-89 år;kvinnor;2018;333
0662 Gislaved;90-94 år;kvinnor;2008;150
0662 Gislaved;90-94 år;kvinnor;2009;156
0662 Gislaved;90-94 år;kvinnor;2010;154
0662 Gislaved;90-94 år;kvinnor;2011;151
0662 Gislaved;90-94 år;kvinnor;2012;139
0662 Gislaved;90-94 år;kvinnor;2013;149
0662 Gislaved;90-94 år;kvinnor;2014;157
0662 Gislaved;90-94 år;kvinnor;2015;159
0662 Gislaved;90-94 år;kvinnor;2016;162
0662 Gislaved;90-94 år;kvinnor;2017;163
0662 Gislaved;90-94 år;kvinnor;2018;171
0662 Gislaved;95-99 år;kvinnor;2008;50
0662 Gislaved;95-99 år;kvinnor;2009;48
0662 Gislaved;95-99 år;kvinnor;2010;56
0662 Gislaved;95-99 år;kvinnor;2011;51
0662 Gislaved;95-99 år;kvinnor;2012;41
0662 Gislaved;95-99 år;kvinnor;2013;33
0662 Gislaved;95-99 år;kvinnor;2014;33
0662 Gislaved;95-99 år;kvinnor;2015;35
0662 Gislaved;95-99 år;kvinnor;2016;47
0662 Gislaved;95-99 år;kvinnor;2017;34
0662 Gislaved;95-99 år;kvinnor;2018;39
0662 Gislaved;100+ år;kvinnor;2008;1
0662 Gislaved;100+ år;kvinnor;2009;0
0662 Gislaved;100+ år;kvinnor;2010;2
0662 Gislaved;100+ år;kvinnor;2011;4
0662 Gislaved;100+ år;kvinnor;2012;2
0662 Gislaved;100+ år;kvinnor;2013;4
0662 Gislaved;100+ år;kvinnor;2014;6
0662 Gislaved;100+ år;kvinnor;2015;10
0662 Gislaved;100+ år;kvinnor;2016;5
0662 Gislaved;100+ år;kvinnor;2017;7
0662 Gislaved;100+ år;kvinnor;2018;4
0665 Vaggeryd;55-59 år;kvinnor;2008;392
0665 Vaggeryd;55-59 år;kvinnor;2009;394
0665 Vaggeryd;55-59 år;kvinnor;2010;384
0665 Vaggeryd;55-59 år;kvinnor;2011;365
0665 Vaggeryd;55-59 år;kvinnor;2012;367
0665 Vaggeryd;55-59 år;kvinnor;2013;392
0665 Vaggeryd;55-59 år;kvinnor;2014;404
0665 Vaggeryd;55-59 år;kvinnor;2015;413
0665 Vaggeryd;55-59 år;kvinnor;2016;407
0665 Vaggeryd;55-59 år;kvinnor;2017;408
0665 Vaggeryd;55-59 år;kvinnor;2018;406
0665 Vaggeryd;60-64 år;kvinnor;2008;417
0665 Vaggeryd;60-64 år;kvinnor;2009;400
0665 Vaggeryd;60-64 år;kvinnor;2010;402
0665 Vaggeryd;60-64 år;kvinnor;2011;413
0665 Vaggeryd;60-64 år;kvinnor;2012;407
0665 Vaggeryd;60-64 år;kvinnor;2013;375
0665 Vaggeryd;60-64 år;kvinnor;2014;383
0665 Vaggeryd;60-64 år;kvinnor;2015;365
0665 Vaggeryd;60-64 år;kvinnor;2016;355
0665 Vaggeryd;60-64 år;kvinnor;2017;367
0665 Vaggeryd;60-64 år;kvinnor;2018;392
0665 Vaggeryd;65-69 år;kvinnor;2008;340
0665 Vaggeryd;65-69 år;kvinnor;2009;360
0665 Vaggeryd;65-69 år;kvinnor;2010;364
0665 Vaggeryd;65-69 år;kvinnor;2011;391
0665 Vaggeryd;65-69 år;kvinnor;2012;382
0665 Vaggeryd;65-69 år;kvinnor;2013;395
0665 Vaggeryd;65-69 år;kvinnor;2014;386
0665 Vaggeryd;65-69 år;kvinnor;2015;394
0665 Vaggeryd;65-69 år;kvinnor;2016;395
0665 Vaggeryd;65-69 år;kvinnor;2017;387
0665 Vaggeryd;65-69 år;kvinnor;2018;365
0665 Vaggeryd;70-74 år;kvinnor;2008;251
0665 Vaggeryd;70-74 år;kvinnor;2009;257
0665 Vaggeryd;70-74 år;kvinnor;2010;281
0665 Vaggeryd;70-74 år;kvinnor;2011;283
0665 Vaggeryd;70-74 år;kvinnor;2012;318
0665 Vaggeryd;70-74 år;kvinnor;2013;335
0665 Vaggeryd;70-74 år;kvinnor;2014;343
0665 Vaggeryd;70-74 år;kvinnor;2015;347
0665 Vaggeryd;70-74 år;kvinnor;2016;368
0665 Vaggeryd;70-74 år;kvinnor;2017;361
0665 Vaggeryd;70-74 år;kvinnor;2018;368
0665 Vaggeryd;75-79 år;kvinnor;2008;229
0665 Vaggeryd;75-79 år;kvinnor;2009;235
0665 Vaggeryd;75-79 år;kvinnor;2010;229
0665 Vaggeryd;75-79 år;kvinnor;2011;226
0665 Vaggeryd;75-79 år;kvinnor;2012;225
0665 Vaggeryd;75-79 år;kvinnor;2013;230
0665 Vaggeryd;75-79 år;kvinnor;2014;234
0665 Vaggeryd;75-79 år;kvinnor;2015;256
0665 Vaggeryd;75-79 år;kvinnor;2016;262
0665 Vaggeryd;75-79 år;kvinnor;2017;300
0665 Vaggeryd;75-79 år;kvinnor;2018;318
0665 Vaggeryd;80-84 år;kvinnor;2008;217
0665 Vaggeryd;80-84 år;kvinnor;2009;206
0665 Vaggeryd;80-84 år;kvinnor;2010;206
0665 Vaggeryd;80-84 år;kvinnor;2011;211
0665 Vaggeryd;80-84 år;kvinnor;2012;189
0665 Vaggeryd;80-84 år;kvinnor;2013;189
0665 Vaggeryd;80-84 år;kvinnor;2014;196
0665 Vaggeryd;80-84 år;kvinnor;2015;187
0665 Vaggeryd;80-84 år;kvinnor;2016;186
0665 Vaggeryd;80-84 år;kvinnor;2017;180
0665 Vaggeryd;80-84 år;kvinnor;2018;184
0665 Vaggeryd;85-89 år;kvinnor;2008;178
0665 Vaggeryd;85-89 år;kvinnor;2009;178
0665 Vaggeryd;85-89 år;kvinnor;2010;165
0665 Vaggeryd;85-89 år;kvinnor;2011;150
0665 Vaggeryd;85-89 år;kvinnor;2012;155
0665 Vaggeryd;85-89 år;kvinnor;2013;152
0665 Vaggeryd;85-89 år;kvinnor;2014;142
0665 Vaggeryd;85-89 år;kvinnor;2015;139
0665 Vaggeryd;85-89 år;kvinnor;2016;136
0665 Vaggeryd;85-89 år;kvinnor;2017;122
0665 Vaggeryd;85-89 år;kvinnor;2018;132
0665 Vaggeryd;90-94 år;kvinnor;2008;66
0665 Vaggeryd;90-94 år;kvinnor;2009;66
0665 Vaggeryd;90-94 år;kvinnor;2010;78
0665 Vaggeryd;90-94 år;kvinnor;2011;84
0665 Vaggeryd;90-94 år;kvinnor;2012;89
0665 Vaggeryd;90-94 år;kvinnor;2013;91
0665 Vaggeryd;90-94 år;kvinnor;2014;93
0665 Vaggeryd;90-94 år;kvinnor;2015;78
0665 Vaggeryd;90-94 år;kvinnor;2016;82
0665 Vaggeryd;90-94 år;kvinnor;2017;86
0665 Vaggeryd;90-94 år;kvinnor;2018;74
0665 Vaggeryd;95-99 år;kvinnor;2008;18
0665 Vaggeryd;95-99 år;kvinnor;2009;10
0665 Vaggeryd;95-99 år;kvinnor;2010;13
0665 Vaggeryd;95-99 år;kvinnor;2011;14
0665 Vaggeryd;95-99 år;kvinnor;2012;16
0665 Vaggeryd;95-99 år;kvinnor;2013;17
0665 Vaggeryd;95-99 år;kvinnor;2014;19
0665 Vaggeryd;95-99 år;kvinnor;2015;28
0665 Vaggeryd;95-99 år;kvinnor;2016;29
0665 Vaggeryd;95-99 år;kvinnor;2017;22
0665 Vaggeryd;95-99 år;kvinnor;2018;19
0665 Vaggeryd;100+ år;kvinnor;2008;0
0665 Vaggeryd;100+ år;kvinnor;2009;1
0665 Vaggeryd;100+ år;kvinnor;2010;1
0665 Vaggeryd;100+ år;kvinnor;2011;0
0665 Vaggeryd;100+ år;kvinnor;2012;0
0665 Vaggeryd;100+ år;kvinnor;2013;1
0665 Vaggeryd;100+ år;kvinnor;2014;0
0665 Vaggeryd;100+ år;kvinnor;2015;1
0665 Vaggeryd;100+ år;kvinnor;2016;3
0665 Vaggeryd;100+ år;kvinnor;2017;3
0665 Vaggeryd;100+ år;kvinnor;2018;3
0680 Jönköping;55-59 år;kvinnor;2008;3695
0680 Jönköping;55-59 år;kvinnor;2009;3565
0680 Jönköping;55-59 år;kvinnor;2010;3480
0680 Jönköping;55-59 år;kvinnor;2011;3499
0680 Jönköping;55-59 år;kvinnor;2012;3504
0680 Jönköping;55-59 år;kvinnor;2013;3503
0680 Jönköping;55-59 år;kvinnor;2014;3590
0680 Jönköping;55-59 år;kvinnor;2015;3609
0680 Jönköping;55-59 år;kvinnor;2016;3636
0680 Jönköping;55-59 år;kvinnor;2017;3662
0680 Jönköping;55-59 år;kvinnor;2018;3715
0680 Jönköping;60-64 år;kvinnor;2008;4000
0680 Jönköping;60-64 år;kvinnor;2009;4047
0680 Jönköping;60-64 år;kvinnor;2010;3976
0680 Jönköping;60-64 år;kvinnor;2011;3868
0680 Jönköping;60-64 år;kvinnor;2012;3751
0680 Jönköping;60-64 år;kvinnor;2013;3624
0680 Jönköping;60-64 år;kvinnor;2014;3482
0680 Jönköping;60-64 år;kvinnor;2015;3410
0680 Jönköping;60-64 år;kvinnor;2016;3422
0680 Jönköping;60-64 år;kvinnor;2017;3438
0680 Jönköping;60-64 år;kvinnor;2018;3426
0680 Jönköping;65-69 år;kvinnor;2008;3165
0680 Jönköping;65-69 år;kvinnor;2009;3335
0680 Jönköping;65-69 år;kvinnor;2010;3524
0680 Jönköping;65-69 år;kvinnor;2011;3697
0680 Jönköping;65-69 år;kvinnor;2012;3827
0680 Jönköping;65-69 år;kvinnor;2013;3884
0680 Jönköping;65-69 år;kvinnor;2014;3923
0680 Jönköping;65-69 år;kvinnor;2015;3885
0680 Jönköping;65-69 år;kvinnor;2016;3767
0680 Jönköping;65-69 år;kvinnor;2017;3630
0680 Jönköping;65-69 år;kvinnor;2018;3483
0680 Jönköping;70-74 år;kvinnor;2008;2690
0680 Jönköping;70-74 år;kvinnor;2009;2712
0680 Jönköping;70-74 år;kvinnor;2010;2756
0680 Jönköping;70-74 år;kvinnor;2011;2763
0680 Jönköping;70-74 år;kvinnor;2012;2828
0680 Jönköping;70-74 år;kvinnor;2013;3006
0680 Jönköping;70-74 år;kvinnor;2014;3199
0680 Jönköping;70-74 år;kvinnor;2015;3374
0680 Jönköping;70-74 år;kvinnor;2016;3542
0680 Jönköping;70-74 år;kvinnor;2017;3663
0680 Jönköping;70-74 år;kvinnor;2018;3702
0680 Jönköping;75-79 år;kvinnor;2008;2403
0680 Jönköping;75-79 år;kvinnor;2009;2402
0680 Jönköping;75-79 år;kvinnor;2010;2349
0680 Jönköping;75-79 år;kvinnor;2011;2370
0680 Jönköping;75-79 år;kvinnor;2012;2381
0680 Jönköping;75-79 år;kvinnor;2013;2431
0680 Jönköping;75-79 år;kvinnor;2014;2467
0680 Jönköping;75-79 år;kvinnor;2015;2528
0680 Jönköping;75-79 år;kvinnor;2016;2544
0680 Jönköping;75-79 år;kvinnor;2017;2619
0680 Jönköping;75-79 år;kvinnor;2018;2771
0680 Jönköping;80-84 år;kvinnor;2008;2084
0680 Jönköping;80-84 år;kvinnor;2009;2047
0680 Jönköping;80-84 år;kvinnor;2010;2069
0680 Jönköping;80-84 år;kvinnor;2011;2049
0680 Jönköping;80-84 år;kvinnor;2012;2047
0680 Jönköping;80-84 år;kvinnor;2013;2011
0680 Jönköping;80-84 år;kvinnor;2014;2005
0680 Jönköping;80-84 år;kvinnor;2015;1964
0680 Jönköping;80-84 år;kvinnor;2016;2022
0680 Jönköping;80-84 år;kvinnor;2017;2030
0680 Jönköping;80-84 år;kvinnor;2018;2112
0680 Jönköping;85-89 år;kvinnor;2008;1535
0680 Jönköping;85-89 år;kvinnor;2009;1550
0680 Jönköping;85-89 år;kvinnor;2010;1509
0680 Jönköping;85-89 år;kvinnor;2011;1496
0680 Jönköping;85-89 år;kvinnor;2012;1475
0680 Jönköping;85-89 år;kvinnor;2013;1446
0680 Jönköping;85-89 år;kvinnor;2014;1444
0680 Jönköping;85-89 år;kvinnor;2015;1446
0680 Jönköping;85-89 år;kvinnor;2016;1452
0680 Jönköping;85-89 år;kvinnor;2017;1469
0680 Jönköping;85-89 år;kvinnor;2018;1452
0680 Jönköping;90-94 år;kvinnor;2008;634
0680 Jönköping;90-94 år;kvinnor;2009;678
0680 Jönköping;90-94 år;kvinnor;2010;722
0680 Jönköping;90-94 år;kvinnor;2011;730
0680 Jönköping;90-94 år;kvinnor;2012;759
0680 Jönköping;90-94 år;kvinnor;2013;783
0680 Jönköping;90-94 år;kvinnor;2014;773
0680 Jönköping;90-94 år;kvinnor;2015;770
0680 Jönköping;90-94 år;kvinnor;2016;771
0680 Jönköping;90-94 år;kvinnor;2017;783
0680 Jönköping;90-94 år;kvinnor;2018;767
0680 Jönköping;95-99 år;kvinnor;2008;159
0680 Jönköping;95-99 år;kvinnor;2009;171
0680 Jönköping;95-99 år;kvinnor;2010;178
0680 Jönköping;95-99 år;kvinnor;2011;187
0680 Jönköping;95-99 år;kvinnor;2012;175
0680 Jönköping;95-99 år;kvinnor;2013;181
0680 Jönköping;95-99 år;kvinnor;2014;184
0680 Jönköping;95-99 år;kvinnor;2015;206
0680 Jönköping;95-99 år;kvinnor;2016;233
0680 Jönköping;95-99 år;kvinnor;2017;235
0680 Jönköping;95-99 år;kvinnor;2018;242
0680 Jönköping;100+ år;kvinnor;2008;14
0680 Jönköping;100+ år;kvinnor;2009;15
0680 Jönköping;100+ år;kvinnor;2010;19
0680 Jönköping;100+ år;kvinnor;2011;17
0680 Jönköping;100+ år;kvinnor;2012;17
0680 Jönköping;100+ år;kvinnor;2013;19
0680 Jönköping;100+ år;kvinnor;2014;26
